player_name,session_date,venue_soil_type,pressure_scenario,release_speed,release_angle,deviation_degrees,pitch_distance_from_stumps_m,bounce_height_m
Sanju Samson,2026-06-05,Chepauk Black Soil,Low,100.3913021895128,10.983600285174832,-0.6696479802171752,2.247710798229539,0.816465414267358
Sanju Samson,2026-06-05,Chepauk Black Soil,Low,113.74952216303613,13.545927512173739,-0.7772751576439638,2.1139201347851424,0.5834822878549467
Sanju Samson,2026-06-05,Eden Gardens Clay,High,95.58646707631057,8.034203215047695,0.7957082415093883,5.926454688008906,0.7008700188257322
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,Low,147.70263216889717,9.78819988265671,1.2416970802261358,6.874046435226994,1.0747615865181452
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,131.511688882447,13.846785407196933,0.15455049116524422,6.214920856481677,1.0390610145474095
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,139.11921536683988,11.31150096309791,0.2599771595812806,2.55033725097944,1.3799625706978371
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,High,125.43816441243521,13.166035043922957,-0.23314028288410057,6.577149699966914,1.0022906085919425
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,Low,132.31338377068553,12.16484453368833,1.148796909162072,5.410352717150287,1.1305168021156318
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,131.2917846373691,12.614912356597817,0.9544298781905436,4.144474279776705,0.9539899372887959
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,134.3356545641435,14.875774742818624,0.558670657309112,4.831359825882085,1.302105656174355
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,132.6313993755336,9.215095584997329,-0.22560206807885153,4.809621375625051,1.0203755273283697
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,135.61287046777363,12.631557300557494,-0.49539947080622504,8.581627724303885,1.1861732690501003
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,High,132.99987152759283,9.129458547490177,0.768274743638717,6.290398608827763,0.7298443981494513
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,143.99421918398377,8.254736212066394,0.2412526333556576,2.831950696063388,1.6691347058725192
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,132.97627648945465,14.026407912041417,-0.9390976291435191,6.01924470420336,0.834223219631976
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,Low,139.62438314234151,14.960046799064266,0.2786444553809593,2.652846734884598,1.1042678108666055
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,137.62391856814835,11.399830114736421,0.04127186272225867,2.789180491686252,1.212033300097983
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,134.2982640899426,12.005733812500782,-0.3333246361510305,6.747290325950835,1.3799561261880582
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,135.73075083283314,11.731490299255611,0.8801065637843919,2.0798050876661898,1.2900318926802745
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,128.33136661794077,13.193025678843124,0.7916748952984826,2.87809480624495,1.3392639323235158
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,131.3628893453729,12.291363785521295,0.7802966255294115,4.5109430069716625,1.0739853673543143
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,126.51639544046161,9.043838448961617,-0.6890431379238889,6.781871181339801,1.1101402972532284
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,130.12573131646673,14.490762461158443,-0.9690569890146561,9.186967121010019,0.9060132551161468
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,133.54713797223945,12.183149200046007,0.7964576113023694,5.563180997131647,1.1506782661535926
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,High,126.01080217779511,8.046905855692541,-0.8369462366665618,2.5932325948850234,1.1525880594187243
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,120.88628012204796,8.909384567547999,0.21479717641988483,6.145959905542308,1.4521190846064
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,137.21631652684349,14.24207528579521,-0.7276260857447707,2.258476690634912,1.3522947914453396
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,140.29844992032073,13.194292943179573,-0.1455877604310638,6.239187262538192,0.9643745552960051
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,High,131.15180346282781,12.125244004731178,-0.3883832353824365,8.156097159019993,1.0955961063967543
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,140.2581085902425,10.354634206614069,0.4001094612721934,5.824316863943758,1.4489082206843347
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,136.19604020878,8.737874750438635,-0.5465573005743352,6.486612912676785,1.4337573598690079
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,143.9840256354211,8.28134044659788,-0.22706304526878932,5.765187917351596,1.7456809121624228
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,High,128.1744341502862,11.889119508388376,-1.0769573454689407,6.690190391953157,0.9869673902370238
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,137.58249873693475,13.425114476175661,0.14530803420524344,3.512749196400353,1.7912507654184673
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,124.49302243532982,13.248498833416141,0.7853920193246553,4.1019572642063595,1.2987147627559907
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,High,128.74968773921202,11.628468707085176,0.9652743252966237,2.6880756903192027,0.7675788428277682
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,146.9198241474584,10.213179824033439,-0.9432755780066604,3.7248072766883187,0.8352051625126048
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,142.02160296037493,13.565076974879073,0.660956058481148,7.046534089935699,1.0331529280601635
Bhuvneshwar Kumar,2026-06-05,Chepauk Black Soil,Low,130.7676208974827,9.938041339647047,-1.1593218704166008,6.458243901600184,1.2269395245259533
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,High,134.86141750535327,10.941186010660452,-0.31300552307667595,4.725439095630537,1.1667516437065326
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,125.86352617177769,12.815646855187847,-0.6183570561292806,2.5281831709518228,1.4919756150956973
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,133.9579501793498,14.93212573251294,0.719049629248837,6.349083315375729,1.694210487408362
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,138.54190187302007,13.29149419960956,-0.9077325092621977,4.440747837066764,0.9732364998816165
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,High,128.8003318242308,8.111772284552282,0.5981459943576782,6.42349918940255,1.4755090400511806
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,138.09247615307788,10.608916215639454,-0.4660226114391883,1.582707585446614,1.0660150816776253
Bhuvneshwar Kumar,2026-06-05,Wankhede Red Soil,Low,140.48924275239165,9.571260774091588,-0.6389774401972649,2.4490055105517996,1.5942636964177093
Bhuvneshwar Kumar,2026-06-05,Eden Gardens Clay,Low,141.0668082451428,15.105183549651175,-0.0991688910466968,5.457238770962222,0.9010508020146347
Shardul Thakur,2026-06-05,Wankhede Red Soil,High,134.88094843357555,12.003612723513385,-0.41289017367677516,5.577690662621113,1.5490829064692153
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,141.79439748349432,11.741065577327602,-0.20163817665967423,4.302074308212874,1.0482671174187976
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,130.4940063940463,13.042309047249699,-0.3015084470724772,7.636980723456199,1.2467526413404693
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,140.38751792818368,13.708564729455006,-0.9928623501405878,2.332576818286431,1.2485245233166014
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,133.8782592948722,13.682574870421337,-0.8189214939369391,5.880421337451289,1.2131318634986596
Shardul Thakur,2026-06-05,Wankhede Red Soil,High,131.76332163282632,15.935410509354362,-0.7392213739778891,7.1512825969604785,1.15508558105571
Shardul Thakur,2026-06-05,Eden Gardens Clay,Low,139.87366126154495,9.422601853878806,-0.6267618103817545,6.624695829204602,1.2072391321856728
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,137.5757120990074,14.337252672846308,-0.6419876311554662,6.117575878864426,1.1004835032633697
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,140.84049649564747,15.157727102443868,-0.4351943811837049,5.771671202303023,0.8050858603600142
Shardul Thakur,2026-06-05,Eden Gardens Clay,Low,133.94780891156043,15.344209428319921,0.5715386820780923,5.25559002344429,0.9922874852976438
Shardul Thakur,2026-06-05,Wankhede Red Soil,Low,132.1444254960466,12.541301617478643,-0.0967113965906707,6.85214001055534,1.2064282334371186
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,134.93191079422542,13.00785766451152,-0.175596567434117,4.937380358291229,1.0053889627003718
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,134.0371634258218,13.593205222259222,1.2379856657626092,2.561058532300579,0.9754179644033618
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,132.09659873677094,13.483974132786308,-0.6581134813876909,7.091113201461935,1.0834435047613722
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,129.13096977069756,11.623295193702106,-1.0714233690804307,8.837291607465605,1.0716324420706405
Shardul Thakur,2026-06-05,Eden Gardens Clay,Low,137.15172789754087,12.37463512809741,0.9844108203666664,2.6587955546551525,1.436031935945226
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,130.3648512354284,14.610941496773755,0.6270691551577331,6.823624063749102,0.9155623575037124
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,138.00412451061578,9.565032984815549,-0.4941296963611512,6.213617457077119,0.8366129022485673
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,147.16573364611492,9.113722699914135,-1.230673001815306,6.501061084166507,1.0198223650981921
Shardul Thakur,2026-06-05,Wankhede Red Soil,High,129.64284142861297,15.219770913721678,-0.44019832008044024,4.223433636590636,0.9800690580041689
Shardul Thakur,2026-06-05,Wankhede Red Soil,High,122.04883583164826,13.706926107364946,-0.3127733655348186,7.7926296718924615,1.3206749131030324
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,131.00048262899952,14.295907362876761,-0.6642571710768798,2.593893082317563,1.1334588713580862
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,133.31216693631478,12.613015836876098,0.2844556061490433,3.9823228276377893,1.3926619966940357
Shardul Thakur,2026-06-05,Wankhede Red Soil,High,142.3290809655192,13.684571517703981,0.42523312197338703,3.8258125401479037,1.7433569438856478
Shardul Thakur,2026-06-05,Wankhede Red Soil,High,142.49325929412862,11.015091878768116,-0.6565628207192762,2.907146571288114,1.6852320133346843
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,137.8711793875272,10.786733488367979,-0.5749230742823146,8.187946455565534,0.9663276367519751
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,131.2313738384881,9.646236495476067,0.6741654473555474,3.0732516531761247,1.179104572380023
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,137.8240316089884,8.070817353078008,0.2073848859183989,2.5755099236244163,1.0580953333464178
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,130.037219227937,12.214304008835347,-1.2433012797960787,4.100128952156821,0.7933314211738349
Shardul Thakur,2026-06-05,Eden Gardens Clay,Low,141.21515047419126,15.635936990886282,0.4233320234006146,5.6909954416546,1.0347917041077093
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,135.01784646174974,12.181258950729479,-0.8066115969952632,2.4116102366216934,1.0893255919002554
Shardul Thakur,2026-06-05,Wankhede Red Soil,Low,133.4110168903243,11.539019893568316,-0.011136715400188103,2.8637939832083705,1.4463522693405118
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,148.1113097618283,9.027358155197824,0.5092112394589221,6.572374894346078,1.0974123503643964
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,123.63807427429836,10.289980727462286,0.49244097989930213,1.8664004649560917,1.2428273500129945
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,128.8918596934997,15.538598952759926,0.7715204348539753,2.4746293914518027,1.120289240868529
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,149.07381903469536,10.542918687664653,0.04226776256934422,6.205512339486024,1.245632113993546
Shardul Thakur,2026-06-05,Chepauk Black Soil,Low,133.03672993237805,15.663392796304343,-0.17878938680598105,5.112025390486501,0.8904585635136515
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,137.05360119436247,13.73806367280034,0.4152850554013343,2.1873785905249816,0.9139212855526814
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,143.76371216179612,14.144264709300513,0.21229621810237329,5.693693228055796,0.8628472173885265
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,125.95198972584609,8.745828645010953,-0.8815864620209167,5.683889251213782,1.1959705536499208
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,130.91785319901467,9.886200360923826,-0.18404207867910927,2.6328315847738133,0.9981670396264807
Shardul Thakur,2026-06-05,Wankhede Red Soil,Low,149.7188208881924,11.652607301220712,-0.3827736412177533,2.57853722868255,1.5197193969640934
Shardul Thakur,2026-06-05,Chepauk Black Soil,High,133.80987226811573,15.090987800113744,0.9837781503163711,2.684714354267879,1.0963640140489161
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,140.90317620084807,12.829485413326445,0.9962893538793551,7.333858790246418,0.9020900193823038
Shardul Thakur,2026-06-05,Eden Gardens Clay,High,130.74501098936034,8.742257686261059,0.22757610546928753,2.7162666426714357,0.8847396649232081
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,High,102.55568574989162,11.946116575124087,0.9890235167015153,2.4407733534370535,0.6109603150438978
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,High,107.87142797974106,8.446459144175552,0.5888755426843819,6.125332912647664,0.5225791680022278
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,High,103.87933550746489,13.149917077445366,0.25729361463401457,3.5256899518289506,0.8422858433583461
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,117.17947247751476,11.746595903244557,-0.18981898515135837,6.1923951152874475,0.7380742500563022
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,118.70018887222109,15.913678674413545,0.5601252977957776,4.447384586826305,0.626693798523062
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,Low,116.5722968554778,15.19329762567926,-0.17923940904121882,3.3502188090867353,0.7021791738654579
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,119.85019835150553,11.595132254063643,-0.5708372097890142,5.337792674252363,0.6883268008656589
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,High,96.94988623264607,14.598642043811406,0.3734100929427053,7.680108699456424,0.6728808550425655
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,Low,116.42724022083996,13.583219479419888,-0.3400014030069729,3.031190515289074,0.8044421200126126
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,104.49342565944602,15.534257682055465,0.32388495265844863,3.04471460638353,1.0785469509079926
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,108.60098647566664,11.827661903896605,0.09459890870767555,2.0506099626195256,0.7881235741447681
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,117.4206791110682,10.823805528024215,-0.009165144778688728,5.862109666778419,0.7708778292478672
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,106.6994848800832,11.753294340186219,-0.16809341202031797,2.8369506501033244,0.8558663991023163
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,High,110.89045468189157,8.059424792910495,-0.07636608447484772,2.75619527435906,1.0244565720136052
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,118.50160075429196,12.687651443371344,0.400002565198197,2.399291392102758,0.7833217626873746
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,High,95.6967050067719,14.62632289432914,-0.436031284849207,7.778161889860353,1.0874871096236398
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,High,108.05253309181259,14.583340941113384,0.1693624774251079,8.489545180797897,0.7534102807527672
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,108.78026754462978,10.289981507327948,0.46239028986077546,2.022563391048779,0.6513089454947624
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,High,113.11416549032508,13.952975420603979,0.5101414305526772,5.608965262393437,0.8044162221366921
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,High,103.62064691670872,8.855443300166307,0.04150160444634246,6.417630804248347,1.1023871639737206
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,103.46017393950568,15.157866043500185,-0.21952061880520157,6.831754738235509,1.0265426119646408
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,High,101.61868147702295,8.797041097322325,0.2820510544204852,4.044215681172519,0.9641726074848064
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,High,101.71962308694778,15.698599970935513,-0.1070475635517324,7.177211918234546,0.589438645002356
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,106.1396067444285,8.302352393144378,-0.52516524356604,6.066377608610527,0.6674908218127504
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,High,109.77420548915568,9.311573929636955,-0.2091709549209677,4.053771165189124,0.5022960659194071
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,High,99.11138533366854,9.715238707092382,-0.013277324494561961,1.9819431784649089,0.9601447740963888
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,Low,115.68620276633274,8.559817449707671,0.991161093084101,6.712524078719352,0.9809622083193963
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,117.97733334251325,11.214192872119712,0.17317846147150873,6.129974577390167,0.9025032286735994
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,104.50766356137221,12.626807930644858,-0.8859115127918253,6.94966005837602,0.7297553665518657
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,102.7359941878077,8.152594346829847,1.110256101125631,2.515084845977454,0.7189871438987564
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,114.97132842131953,15.760646457025187,0.8323766403933058,4.491542094272429,0.4467619129626613
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,Low,115.7016477277,13.952719360689443,-0.4179212342106007,3.2649909936735373,0.5826050738785019
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,116.2397634823645,11.05177408305639,-0.6504713459444906,3.7691057588696686,0.4530081091444387
Yashasvi Jaiswal,2026-06-05,Wankhede Red Soil,Low,112.05714152682823,15.355980176254302,-0.2427528878126708,5.210721659737186,1.1397363889273464
Yashasvi Jaiswal,2026-06-05,Chepauk Black Soil,Low,110.44786827930191,9.327295104991133,-1.1505876012679728,5.827115166254181,0.5923156212999702
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,Low,111.32782825718846,11.928467464542544,0.9705690534530564,2.986449677734427,0.9901533311557278
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,Low,112.2326689734823,9.28097996909969,0.04443251048574837,3.9878318342756907,0.5665763873375032
Yashasvi Jaiswal,2026-06-05,Eden Gardens Clay,High,97.7922352464112,9.415715619833485,-0.38564194524026574,4.756557762005251,0.7923448759610137
Rinku Singh,2026-06-05,Wankhede Red Soil,High,111.61716961107902,14.297165170909977,0.35944029911257813,2.6015186415311984,0.7617941592391139
Rinku Singh,2026-06-05,Chepauk Black Soil,High,108.5776307208361,13.637060525564927,-1.0638764962465048,7.381985663904016,0.7696313639956844
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,109.63430293586367,14.602776962404498,-0.2979264385767275,6.530194114683525,0.9539286849324262
Rinku Singh,2026-06-05,Eden Gardens Clay,High,104.29384542880526,11.759613277497923,-0.0837089359655514,9.266190002694124,0.6379047366644425
Rinku Singh,2026-06-05,Wankhede Red Soil,Low,111.22689644882584,13.224641468073774,-0.22069999230714893,2.613946513857851,0.6395127138679222
Rinku Singh,2026-06-05,Eden Gardens Clay,High,109.2792007754979,14.87643537670723,-0.45497662061847866,5.261415116028951,0.9345337718920492
Rinku Singh,2026-06-05,Wankhede Red Soil,High,96.3732861195291,13.453925654286966,-0.19647092229626306,7.095316742714017,1.0375017690768347
Rinku Singh,2026-06-05,Eden Gardens Clay,High,97.34226501484395,11.05486790123508,-0.005786950634905974,4.893785707615774,0.868468356105247
Rinku Singh,2026-06-05,Wankhede Red Soil,Low,113.18584064678052,8.606176007079725,0.39481097861410874,5.794529254697975,1.0643022271166689
Rinku Singh,2026-06-05,Wankhede Red Soil,High,108.4906013673959,14.188185767968069,0.34654589669537794,6.794559383086216,0.7372762272638685
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,115.3910550039832,9.892964387036749,-0.8405509422918103,6.006397658366386,0.5302280270820461
Rinku Singh,2026-06-05,Chepauk Black Soil,High,97.31755990814419,15.216411223562776,-1.1324569347410482,2.726688016765847,0.711059652345291
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,105.43893460295013,10.383729942575695,-0.7660284456297715,2.7942706204866985,0.8080290386653985
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,109.72317072061595,11.205081256605823,0.43240660961001876,1.907862792281623,0.6942202060422062
Rinku Singh,2026-06-05,Chepauk Black Soil,Low,109.95322334601697,9.825688600471672,0.18870621727742085,2.173345771270352,0.48955937537371824
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,112.68931201792256,10.699156472679492,0.7497014044571841,4.8678100810610445,0.7674432171827019
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,114.57324631612263,12.541092945822989,0.5137626266469237,5.292357338040063,0.7179211183167715
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,105.46278332370855,11.348823345644796,0.7604620384095879,4.851354002126316,0.5675398239380645
Rinku Singh,2026-06-05,Wankhede Red Soil,Low,107.9990670633279,12.547132192281135,0.5208678949044717,4.389784010848262,1.0803168403308205
Rinku Singh,2026-06-05,Chepauk Black Soil,Low,100.53554950744953,11.636292783761498,0.18537770963049852,1.876190901150539,0.7400700170854604
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,109.15960125862935,15.796539208768248,0.9048168183869099,5.505407683716106,0.7104500119000945
Rinku Singh,2026-06-05,Wankhede Red Soil,High,102.41764536579596,12.75249328121203,0.40792982402390887,2.388473966969819,1.1133845357509449
Rinku Singh,2026-06-05,Chepauk Black Soil,Low,116.63517757959795,15.80289470150776,-0.6645853948438832,3.673991968159253,0.7660411142124423
Rinku Singh,2026-06-05,Wankhede Red Soil,Low,117.58441427026884,10.039436260311737,-0.7905303338129569,6.789267919034095,0.661842841644442
Rinku Singh,2026-06-05,Eden Gardens Clay,High,109.69659057886068,13.173438684643113,-0.9921854982975726,3.724160033530997,0.9897483878311486
Rinku Singh,2026-06-05,Chepauk Black Soil,High,103.56140283322847,11.49243231828727,-0.3652348816979607,4.875733104753497,0.7511569052441258
Rinku Singh,2026-06-05,Chepauk Black Soil,High,104.17602480244811,10.292020972254953,0.4262615463275278,2.617550879010502,0.6744550722511566
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,102.38073015820288,15.040660976081178,0.5436018724410436,6.918622032822012,0.8588772967350864
Rinku Singh,2026-06-05,Eden Gardens Clay,Low,113.52002019419771,12.434234889576956,-0.7046650951317834,2.0524604852750348,0.680714969856222
Rinku Singh,2026-06-05,Wankhede Red Soil,Low,106.20562523739578,9.67032264406333,0.06805424958567007,2.0680130044150298,0.8215108693071401
Rinku Singh,2026-06-05,Chepauk Black Soil,High,94.91773596485704,9.989485572616921,0.08464236473213538,2.869007439560145,0.475012213790066
Rinku Singh,2026-06-05,Chepauk Black Soil,Low,108.85174852597791,15.267871629576081,-0.42156509754579413,5.19339890001587,0.5015138831602085
Rinku Singh,2026-06-05,Eden Gardens Clay,High,97.61095108028822,15.977824109929426,-0.9520769420404391,7.511528998301283,0.7159069980329764
Rinku Singh,2026-06-05,Wankhede Red Soil,High,102.72257347671426,12.582808925514705,-0.17215168717259868,6.067330481836366,1.089303048907114
Rinku Singh,2026-06-05,Chepauk Black Soil,High,105.72010578146407,10.315578810944068,1.0953947093933885,7.754524252201308,0.5521858985778808
Rinku Singh,2026-06-05,Wankhede Red Soil,High,95.94899272173157,8.835900733839722,0.5388645783405668,5.633643515994391,0.7743870602734647
Rinku Singh,2026-06-05,Wankhede Red Soil,High,95.19579622686462,12.030187931777835,0.03642362814560975,8.637410408562348,0.7962451509344338
Rinku Singh,2026-06-05,Chepauk Black Soil,High,113.13986270442112,11.801966139783243,-0.5112403466184048,4.613992778136851,0.7130842519630787
Rinku Singh,2026-06-05,Eden Gardens Clay,High,99.90414969902622,8.570183776340565,0.9589164565310557,2.146639567140415,0.6539416508602189
Tilak Varma,2026-06-05,Eden Gardens Clay,High,101.19255311316196,12.511353401537374,0.9967355293989755,4.473558857835852,0.5949917559572981
Tilak Varma,2026-06-05,Wankhede Red Soil,Low,111.9259484237109,15.970622748424566,-0.3532872218365151,3.293829408058655,0.7497055399976855
Tilak Varma,2026-06-05,Eden Gardens Clay,High,106.11998826329555,11.253974176981329,-0.8762067299645333,5.450071386326133,0.5217303825358081
Tilak Varma,2026-06-05,Wankhede Red Soil,Low,118.32848384099805,10.800584997478019,-0.1258067478080193,5.195983381923859,0.9209012945641006
Tilak Varma,2026-06-05,Chepauk Black Soil,High,105.90403977802852,8.857788267287246,-1.271966501767812,5.579182700930101,0.5709708600717163
Tilak Varma,2026-06-05,Chepauk Black Soil,High,110.29638079125343,15.68473991729578,-0.6668711724948554,6.524081712275845,0.8485738852213103
Tilak Varma,2026-06-05,Chepauk Black Soil,High,100.05791805929024,15.260616837956285,0.5047085221321201,2.0943565684722785,0.7775953089735999
Tilak Varma,2026-06-05,Eden Gardens Clay,Low,104.74736855134856,10.141074917741717,-0.17110685460622754,3.6522628753357624,0.8601602652657461
Tilak Varma,2026-06-05,Wankhede Red Soil,Low,108.31863810187329,8.900291751987243,-0.3283384662870539,3.0533553303658425,0.7660405422521114
Tilak Varma,2026-06-05,Chepauk Black Soil,Low,106.75018671826955,14.617551799959207,-0.27142471941789004,4.416309586981216,0.5200937430272702
Tilak Varma,2026-06-05,Chepauk Black Soil,High,101.07929735148724,14.426283365177017,-0.8584959404066417,5.4535511644072345,0.787404864950038
Tilak Varma,2026-06-05,Wankhede Red Soil,Low,114.13145922053909,8.358188542747502,0.55608381247265,1.6462211829626954,0.6903399698848257
Tilak Varma,2026-06-05,Eden Gardens Clay,High,97.8302516742724,11.569360554201188,-0.9667850794372659,5.624464192054104,0.7574415407550303
Tilak Varma,2026-06-05,Eden Gardens Clay,High,97.26800280988876,14.125151630103577,0.30884294222750874,7.6670281546651475,0.8053413840052459
Tilak Varma,2026-06-05,Chepauk Black Soil,Low,114.46117565134575,11.425573027155147,-0.5389236290083109,3.4360568812137586,0.47130155331012685
Tilak Varma,2026-06-05,Eden Gardens Clay,Low,104.67498028295982,14.746855092799214,-0.5493436499615645,1.8976470108048287,0.9763067482944587
Tilak Varma,2026-06-05,Wankhede Red Soil,Low,103.45107622233778,8.666143712572465,0.7814915942124876,5.12693071096091,0.696020368675234
Tilak Varma,2026-06-05,Wankhede Red Soil,High,106.71038621616081,9.829170592167776,0.2224288652977327,6.054475569878058,0.7441986718430591
Tilak Varma,2026-06-05,Wankhede Red Soil,High,108.64929437047795,10.328829153845568,0.16584951118941194,4.880993848175522,0.8129000263507066
Tilak Varma,2026-06-05,Wankhede Red Soil,Low,111.14851965284757,14.650434327555113,-0.3126833145165897,6.341283795402351,0.6824082659405424
